Time,Score,Penalty,ID,RollNumber,Group,EventType,EventDescription,EventPosition(X Y Z),EventRotation(X Y Z),EarthquakeMagnitude,PlayerSeated
1745827379734,,,,,,RealtimeData,,-0.4104046 -5.960464E-07 0.4618534,0 180 0,0,False
1745827379756,,,,,,RealtimeData,,-0.420487 -5.960464E-07 0.4319384,0 180 0,0,False
1745827379779,,,,,,RealtimeData,,-0.4297711 -5.960464E-07 0.4042442,0 180 0,0,False
1745827379800,,,,,,RealtimeData,,-0.4394304 -5.960464E-07 0.3752849,0 180 0,0,False
1745827379822,,,,,,RealtimeData,,-0.4490451 -7.152557E-07 0.3463365,0 180 0,0,False
1745827379834,,,,,,RealtimeData,,-0.4537911 -7.152557E-07 0.3320024,0 180 0,0,False
1745827379856,,,,,,RealtimeData,,-0.4634954 -5.960464E-07 0.3025981,0 180 0,0,False
1745827379878,,,,,,RealtimeData,,-0.4735422 -7.152557E-07 0.2719655,0 180 0,0,False
1745827379902,,,,,,RealtimeData,,-0.4830592 -5.960464E-07 0.2427018,0 180 0,0,False
1745827379923,,,,,,RealtimeData,,-0.4924883 -5.960464E-07 0.2134374,0 180 0,0,False
1745827379934,,,,,,RealtimeData,,-0.4971039 -5.960464E-07 0.198978,0 180 0,0,False
1745827379956,,,,,,RealtimeData,,-0.5064524 -5.960464E-07 0.1694541,0 180 0,0,False
1745827379978,,,,,,RealtimeData,,-0.5157933 -5.960464E-07 0.1396316,0 180 0,0,False
1745827380001,,,,,,RealtimeData,,-0.525103 -8.34465E-07 0.1095507,0 180 0,0,False
1745827380022,,,,,,RealtimeData,,-0.5345842 -8.34465E-07 0.07853276,0 180 0,0,False
1745827380033,,,,,,RealtimeData,,-0.5385927 -8.34465E-07 0.06530818,0 180 0,0,False
1745827380056,,,,,,RealtimeData,,-0.5477351 -8.34465E-07 0.03482285,0 180 0,0,False
1745827380078,,,,,,RealtimeData,,-0.556622 -8.34465E-07 0.004786402,0 180 0,0,False
1745827380101,,,,,,RealtimeData,,-0.5652561 -8.34465E-07 -0.02478133,0 180 0,0,False
1745827380122,,,,,,RealtimeData,,-0.5736601 -8.34465E-07 -0.05397835,0 180 0,0,False
1745827380133,,,,,,RealtimeData,,-0.5778563 -8.34465E-07 -0.06872124,0 180 0,0,False
1745827380155,,,,,,RealtimeData,,-0.5861717 -8.34465E-07 -0.09826249,0 180 0,0,False
1745827380177,,,,,,RealtimeData,,-0.5943336 -8.34465E-07 -0.1277719,0 180 0,0,False
1745827380200,,,,,,RealtimeData,,-0.6028341 -8.34465E-07 -0.1528279,0 179.648 0,0,False
1745827380222,,,,,,RealtimeData,,-0.6111119 -8.34465E-07 -0.17238,0 178.9629 0,0,False
1745827380233,,,,,,RealtimeData,,-0.6150612 -7.152557E-07 -0.1819645,0 178.6195 0,0,False
1745827380255,,,,,,RealtimeData,,-0.6222778 -7.152557E-07 -0.2061093,0 178.2708 0,0,False
