Time,Score,Penalty,ID,RollNumber,Group,EventType,EventDescription,EventPosition(X Y Z),EventRotation(X Y Z),EarthquakeMagnitude,PlayerSeated
1745821864324,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864346,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864369,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864380,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864402,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864424,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864447,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864468,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864480,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864502,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864524,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864547,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864568,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864580,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864602,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864624,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864646,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864668,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864691,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864703,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864724,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864746,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864768,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864791,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864802,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864824,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864846,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864868,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864880,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864902,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864924,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864946,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864968,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864990,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821865002,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821865024,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821865046,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821865068,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821865091,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821865101,,,,,,RealtimeData,,0.005618555 -5.960464E-07 0.585758,0 180 0,0,False
1745821865125,,,,,,RealtimeData,,0.02749027 -4.768372E-07 0.5392818,0 180 0,0,False
1745821865146,,,,,,RealtimeData,,0.04904265 -5.960464E-07 0.4943548,0 180 0,0,False
1745821865168,,,,,,RealtimeData,,0.07152511 -5.960464E-07 0.448836,0 180 0,0,False
1745821865190,,,,,,RealtimeData,,0.09468172 -5.960464E-07 0.4038894,0 180 0,0,False
1745821865201,,,,,,RealtimeData,,0.1063691 -5.960464E-07 0.3824319,0 180 0,0,False
1745821865224,,,,,,RealtimeData,,0.1304665 -5.960464E-07 0.3442314,0 180 0,0,False
1745821865246,,,,,,RealtimeData,,0.1515487 -5.960464E-07 0.3200315,0 180 0,0,False
1745821865268,,,,,,RealtimeData,,0.1705983 -5.960464E-07 0.3041026,0 180 0,0,False
1745821865290,,,,,,RealtimeData,,0.18606 -5.960464E-07 0.2963838,0 180 0,0,False
1745821865301,,,,,,RealtimeData,,0.1924934 -5.960464E-07 0.294513,0 180 0,0,False
1745821865324,,,,,,RealtimeData,,0.2045494 -5.960464E-07 0.2919401,0 180 0,0,False
